Time_abs/ps, Signal/nA
  2882.552,     0.633065
  2882.602,     3.042345
  2882.652,     5.116587
  2882.702,     6.502021
  2882.752,     6.916867
  2882.802,     6.197786
  2882.852,     4.375950
  2882.902,     1.734534
  2882.952,    -1.274342
  2883.002,    -4.120572
  2883.052,    -6.277030
  2883.102,    -7.375026
  2883.152,    -7.249773
  2883.202,    -5.970002
  2883.252,    -3.789081
  2883.302,    -1.043759
  2883.352,     1.864526
  2883.402,     4.550759
  2883.452,     6.650588
  2883.502,     7.836474
  2883.552,     7.873276
  2883.602,     6.669065
  2883.652,     4.313910
  2883.702,     1.151391
  2883.752,    -2.308692
  2883.802,    -5.450341
  2883.852,    -7.730151
  2883.902,    -8.805764
  2883.952,    -8.550093
  2884.002,    -7.059131
  2884.052,    -4.597927
  2884.102,    -1.481953
  2884.152,     1.891091
  2884.202,     5.060539
  2884.252,     7.561979
  2884.302,     8.955104
  2884.352,     8.949236
  2884.402,     7.500171
  2884.452,     4.837978
  2884.502,     1.453666
  2884.552,    -2.046303
  2884.602,    -5.120739
  2884.652,    -7.344819
  2884.702,    -8.473783
  2884.752,    -8.448141
  2884.802,    -7.340380
  2884.852,    -5.328985
  2884.902,    -2.694711
  2884.952,     0.188607
  2885.002,     2.888031
  2885.052,     4.991965
  2885.102,     6.204267
  2885.152,     6.354123
  2885.202,     5.429302
  2885.252,     3.583356
  2885.302,     1.092433
  2885.352,    -1.676963
  2885.402,    -4.306131
  2885.452,    -6.347958
  2885.502,    -7.433296
  2885.552,    -7.375102
  2885.602,    -6.222385
  2885.652,    -4.228969
  2885.702,    -1.773245
  2885.752,     0.754455
  2885.802,     3.039651
  2885.852,     4.850713
  2885.902,     6.004537
  2885.952,     6.325643
  2886.002,     5.700768
  2886.052,     4.146104
  2886.102,     1.896354
  2886.152,    -0.634857
  2886.202,    -2.923202
  2886.252,    -4.535702
  2886.302,    -5.263254
  2886.352,    -5.121100
  2886.402,    -4.305997
  2886.452,    -3.016535
  2886.502,    -1.438657
  2886.552,     0.297904
  2886.602,     2.024094
  2886.652,     3.500154
  2886.702,     4.412121
  2886.752,     4.539580
  2886.802,     3.843151
  2886.852,     2.500006
  2886.902,     0.856308
  2886.952,    -0.752466
  2887.002,    -2.079452
  2887.052,    -3.045303
  2887.102,    -3.626828
  2887.152,    -3.828922
  2887.202,    -3.605563
  2887.252,    -2.907066
  2887.302,    -1.774838
  2887.352,    -0.380770
  2887.402,     1.019803
  2887.452,     2.145072
  2887.502,     2.812247
  2887.552,     2.961505
  2887.602,     2.662576
  2887.652,     2.001372
  2887.702,     1.084658
  2887.752,     0.008082
  2887.802,    -1.089319
  2887.852,    -2.007445
  2887.902,    -2.587216
  2887.952,    -2.710714
  2888.002,    -2.388052
  2888.052,    -1.767494
  2888.102,    -1.007710
  2888.152,    -0.245077
  2888.202,     0.455463
  2888.252,     1.047207
  2888.302,     1.501777
  2888.352,     1.761860
  2888.402,     1.742118
  2888.452,     1.428393
  2888.502,     0.885208
  2888.552,     0.250886
  2888.602,    -0.319783
  2888.652,    -0.731540
  2888.702,    -0.948406
  2888.752,    -0.996156
  2888.802,    -0.940450
  2888.852,    -0.812165
  2888.902,    -0.600791
  2888.952,    -0.332486
  2889.002,    -0.036308
  2889.052,     0.241767
  2889.102,     0.418506
  2889.152,     0.468939
  2889.202,     0.393529
  2889.252,     0.258222
  2889.302,     0.115244
  2889.352,     0.046419
  2889.402,     0.067759
  2889.452,     0.186483
  2889.502,     0.345138
  2889.552,     0.476219
  2889.602,     0.517551
  2889.652,     0.423685
  2889.702,     0.235874
  2889.752,     0.008720
  2889.802,    -0.188131
  2889.852,    -0.312933
  2889.902,    -0.395397
  2889.952,    -0.467170
  2890.002,    -0.539070
  2890.052,    -0.558124
  2890.102,    -0.430389
  2890.152,    -0.092671
  2890.202,     0.429036
  2890.252,     1.001766
  2890.302,     1.436159
  2890.352,     1.596813
  2890.402,     1.450277
  2890.452,     1.076125
  2890.502,     0.596225
  2890.552,     0.081172
  2890.602,    -0.425875
  2890.652,    -0.941742
  2890.702,    -1.432008
  2890.752,    -1.785556
  2890.802,    -1.877753
  2890.852,    -1.617506
  2890.902,    -1.008140
  2890.952,    -0.180344
  2891.003,     0.710382
  2891.053,     1.496120
  2891.103,     2.078069
  2891.153,     2.409534
  2891.203,     2.450956
  2891.253,     2.189977
  2891.303,     1.617380
  2891.353,     0.791967
  2891.403,    -0.172729
  2891.453,    -1.117171
  2891.503,    -1.876681
  2891.553,    -2.323944
  2891.603,    -2.379707
  2891.653,    -2.021017
  2891.703,    -1.313422
  2891.753,    -0.337634
  2891.803,     0.770528
  2891.853,     1.824700
  2891.903,     2.654061
  2891.953,     3.121166
  2892.003,     3.154594
  2892.053,     2.765807
  2892.103,     2.010809
  2892.153,     0.979530
  2892.203,    -0.175700
  2892.253,    -1.311688
  2892.303,    -2.248840
  2892.353,    -2.806254
  2892.403,    -2.884780
  2892.453,    -2.455371
  2892.503,    -1.597169
  2892.553,    -0.452034
  2892.603,     0.792126
  2892.653,     1.975121
  2892.703,     2.915041
  2892.753,     3.478092
  2892.803,     3.531873
  2892.853,     3.052435
  2892.903,     2.107428
  2892.953,     0.850068
  2893.003,    -0.497711
  2893.053,    -1.726091
  2893.103,    -2.676809
  2893.153,    -3.260099
  2893.203,    -3.415274
  2893.253,    -3.106462
  2893.303,    -2.322708
  2893.353,    -1.129024
  2893.403,     0.284829
  2893.453,     1.669040
  2893.503,     2.755971
  2893.553,     3.373410
  2893.603,     3.447474
  2893.653,     3.000875
  2893.703,     2.124442
  2893.753,     0.946121
  2893.803,    -0.388497
  2893.853,    -1.723842
  2893.903,    -2.861138
  2893.953,    -3.584947
  2894.003,    -3.750515
  2894.053,    -3.305876
  2894.103,    -2.330421
  2894.153,    -0.985115
  2894.203,     0.512338
  2894.253,     1.928528
  2894.303,     3.048825
  2894.353,     3.729674
  2894.403,     3.883470
  2894.453,     3.501670
  2894.503,     2.644373
  2894.553,     1.451621
  2894.603,     0.084079
  2894.653,    -1.275557
  2894.703,    -2.449399
  2894.753,    -3.254814
  2894.803,    -3.532945
  2894.853,    -3.213428
  2894.903,    -2.349526
  2894.953,    -1.108504
  2895.003,     0.261996
  2895.053,     1.533416
  2895.103,     2.523762
  2895.153,     3.129983
  2895.203,     3.316421
  2895.253,     3.066307
  2895.303,     2.397225
  2895.353,     1.331375
  2895.403,     0.016705
  2895.453,    -1.333880
  2895.503,    -2.470142
  2895.553,    -3.186878
  2895.603,    -3.369508
  2895.653,    -3.046814
  2895.703,    -2.305707
  2895.753,    -1.260839
  2895.803,    -0.056593
  2895.853,     1.157430
  2895.903,     2.234301
  2895.953,     3.019366
  2896.003,     3.365942
  2896.053,     3.219980
  2896.103,     2.607373
  2896.153,     1.637982
  2896.203,     0.481162
  2896.253,    -0.681560
  2896.303,    -1.678478
  2896.353,    -2.365248
  2896.403,    -2.631058
  2896.453,    -2.454225
  2896.503,    -1.865860
  2896.553,    -0.978477
  2896.603,     0.077194
  2896.653,     1.150235
  2896.703,     2.090775
  2896.753,     2.773816
  2896.803,     3.094119
  2896.853,     2.962847
  2896.903,     2.397775
  2896.953,     1.489538
  2897.003,     0.390639
  2897.053,    -0.698739
  2897.103,    -1.608197
  2897.153,    -2.218598
  2897.203,    -2.484328
  2897.253,    -2.385731
  2897.303,    -1.933180
  2897.353,    -1.157560
  2897.403,    -0.163867
  2897.453,     0.887491
  2897.503,     1.809944
  2897.553,     2.449211
  2897.603,     2.717371
  2897.653,     2.592590
  2897.703,     2.137197
  2897.753,     1.431409
  2897.803,     0.569880
  2897.853,    -0.348707
  2897.903,    -1.199021
  2897.953,    -1.841821
  2898.003,    -2.158098
  2898.053,    -2.094975
  2898.103,    -1.697319
  2898.153,    -1.041429
  2898.203,    -0.237141
  2898.253,     0.599787
  2898.303,     1.361870
  2898.353,     1.954986
  2898.403,     2.303931
  2898.453,     2.343900
  2898.503,     2.066123
  2898.553,     1.506739
  2898.603,     0.770855
  2898.653,    -0.007934
  2898.703,    -0.727704
